gene,go
GB14072,GO:0000166
GB14072,GO:0030151
GB13081,GO:0005623
GB13081,GO:0006885
GB19462,GO:0070836
GB14976,GO:0016020
GB14976,GO:0006897
GB17595,GO:0008474
GB10574,GO:0005089
GB10574,GO:1901031
GB17982,GO:0005515
GB12640,GO:0016021
GB19945,GO:0016021
GB11076,GO:0005515
GB19247,GO:0030553
GB19247,GO:0003774
GB18575,GO:0030246
GB18575,GO:0016853
GB18575,GO:0005975
GB10285,GO:0003824
GB10285,GO:0048038
GB10285,GO:0009058
GB16773,GO:0016021
GB16773,GO:0004871
GB15141,GO:0016021
GB11858,GO:0005794
GB11858,GO:0006396
GB15628,GO:0005622
GB15628,GO:0006913
GB19385,GO:0016021
GB14936,GO:0000166
GB14936,GO:0051301
GB14936,GO:0006270
GB17622,GO:0005576
GB17622,GO:0008061
GB17622,GO:0006030
GB17331,GO:0005576
GB17331,GO:0008061
GB17331,GO:0006030
GB11697,GO:0005737
GB14523,GO:0005515
GB12761,GO:0003676
GB12761,GO:0000166
GB14369,GO:0000166
GB10587,GO:0005737
GB10587,GO:0000166
GB10587,GO:0006508
GB11574,GO:0005794
GB11574,GO:0003676
GB16539,GO:0003676
GB16539,GO:0000166
GB11715,GO:0042302
GB19578,GO:0000166
GB19578,GO:0004020
GB11675,GO:0016021
GB11675,GO:0019031
GB11695,GO:0016021
GB11695,GO:0004871
GB11695,GO:0006979
GB16752,GO:0016021
GB16752,GO:0005452
GB17558,GO:0000166
GB17558,GO:0004020
GB18068,GO:0016021
GB16424,GO:0016021
GB16424,GO:0005215
GB16424,GO:0006812
GB19207,GO:0005319
GB10514,GO:0005737
GB10514,GO:0005856
GB10514,GO:0030553
GB10514,GO:0003774
GB10514,GO:0005200
GB10514,GO:0007017
GB10718,GO:0005794
GB10718,GO:0006368
GB10718,GO:0038026
GB11613,GO:0048038
GB11613,GO:0046562
GB11613,GO:0005975
GB15648,GO:0005856
GB15648,GO:0003729
GB15648,GO:0005200
GB15648,GO:0002128
GB10294,GO:0004415
GB10294,GO:0005975
GB18394,GO:0000166
GB18394,GO:0030553
GB18394,GO:0004692
GB15896,GO:0016021
GB15896,GO:0005794
GB15896,GO:0003682
GB15896,GO:0043565
GB15896,GO:0003700
GB15896,GO:0030151
GB17929,GO:0005737
GB17929,GO:0048038
GB17929,GO:0030151
GB18554,GO:0016021
GB18554,GO:0016757
GB15636,GO:0005622
GB15636,GO:0016020
GB15636,GO:0030553
GB15636,GO:0003774
GB15636,GO:0015031
GB15636,GO:0006913
GB15636,GO:0048015
GB15215,GO:0005622
GB15215,GO:0016020
GB15215,GO:0030553
GB15215,GO:0003774
GB15215,GO:0015031
GB15215,GO:0006913
GB15215,GO:0048015
GB13563,GO:0000166
GB13563,GO:0003774
GB13563,GO:0003676
GB13563,GO:0030151
GB14337,GO:0000795
GB14337,GO:0097111
GB14337,GO:0006979
GB14337,GO:0006396
GB16781,GO:0016021
GB16781,GO:0005737
GB15089,GO:0050825
GB15089,GO:0000287
GB15089,GO:0003676
GB15089,GO:0007605
GB15089,GO:0050826
GB30179,GO:0016021
GB30179,GO:0005886
GB30179,GO:0005549
GB30179,GO:0004871
GB18236,GO:0005856
GB18236,GO:0005794
GB18236,GO:0030151
GB16950,GO:0000166
GB16950,GO:0003774
GB16950,GO:0003676
GB13682,GO:0005515
GB11271,GO:0008241
GB13930,GO:0016021
GB13930,GO:0004057
GB14302,GO:0016021
GB30036,GO:0016021
GB30036,GO:0005886
GB30036,GO:0005549
GB30036,GO:0004871
GB19525,GO:0005622
GB19525,GO:0000166
GB19525,GO:0000287
GB19525,GO:0004692
GB19525,GO:0006979
GB20138,GO:0005794
GB20138,GO:0016021
GB20138,GO:0008455
GB20138,GO:0000103
GB14303,GO:0000287
GB15052,GO:0009448
GB15468,GO:0022900
GB11944,GO:0030553
GB11944,GO:0003774
GB11944,GO:0004871
GB11944,GO:0038026
GB13175,GO:0016787
GB13175,GO:0000287
GB11804,GO:0000795
GB11804,GO:0003714
GB16468,GO:0004020
GB16468,GO:0006744
GB16468,GO:0042427
GB12358,GO:0005732
GB12358,GO:0000795
GB12358,GO:0003723
GB12358,GO:0002128
GB15120,GO:0070836
GB10386,GO:0000166
GB10386,GO:0000287
GB10386,GO:0004020
GB19795,GO:0000166
GB19795,GO:0003774
GB19795,GO:0003676
GB15791,GO:0005794
GB15791,GO:0043565
GB15791,GO:0003700
GB18532,GO:0016021
GB18532,GO:0004871
GB17967,GO:0000287
GB11639,GO:0016021
GB11639,GO:0005319
GB11639,GO:0030054
GB11639,GO:0005886
GB11639,GO:0045202
GB15283,GO:0000166
GB15283,GO:0003774
GB15283,GO:0003676
GB17428,GO:0005515
GB20070,GO:0003824
GB20070,GO:0043169
GB20070,GO:0005975
GB13413,GO:0016021
GB16209,GO:0016810
GB17088,GO:0005794
GB17088,GO:0005856
GB17088,GO:0005200
GB17088,GO:0002128
GB16898,GO:0004613
GB16898,GO:0048038
GB16898,GO:0009448
GB15020,GO:0032040
GB18262,GO:0016021
GB18262,GO:0005549
GB18262,GO:0004871
GB10169,GO:0016021
GB16673,GO:0016021
GB16673,GO:0005622
GB18093,GO:0000287
GB18093,GO:0003676
GB12605,GO:0005615
GB18715,GO:0000166
GB12810,GO:0030151
GB17418,GO:0016021
GB17418,GO:0005452
GB17418,GO:0007154
GB14318,GO:0005794
GB14318,GO:0003723
GB14318,GO:0030151
GB17425,GO:0005794
GB12249,GO:0016021
GB12249,GO:0005622
GB12249,GO:0004871
GB12249,GO:0005452
GB11007,GO:0005615
GB11007,GO:0005509
GB11007,GO:0005201
GB14030,GO:0008601
GB12253,GO:0008241
GB15701,GO:0016021
GB16567,GO:0016021
GB16567,GO:0005319
GB19170,GO:0016021
GB13117,GO:0006511
GB16643,GO:0003676
GB16643,GO:0000166
GB12967,GO:0030151
GB19749,GO:0016021
GB19749,GO:0000166
GB19749,GO:0004020
GB11377,GO:0016021
GB14167,GO:0005516
GB14502,GO:0000795
GB14502,GO:0003714
GB11096,GO:0016021
GB11096,GO:0038026
GB18497,GO:0005622
GB18497,GO:0030553
GB18497,GO:0003774
GB18497,GO:0003729
GB16031,GO:0016021
GB16031,GO:0008455
GB13525,GO:0016010
GB13525,GO:0005198
GB13525,GO:0050808
GB12611,GO:0005794
GB12611,GO:0003723
GB12611,GO:0004781
GB12611,GO:0030151
GB12611,GO:0006396
GB15324,GO:0016021
GB16010,GO:0000795
GB16010,GO:0003729
GB16010,GO:0002128
GB19539,GO:0005615
GB19539,GO:0008241
GB19539,GO:0030151
GB19383,GO:0016021
GB16270,GO:0003723
GB10972,GO:0051920
GB19464,GO:0019058
GB19464,GO:0042427
GB10004,GO:0019992
GB10004,GO:0006979
GB10007,GO:0016021
GB10759,GO:0005794
GB10759,GO:0043565
GB10759,GO:0003700
GB11648,GO:0020037
GB11648,GO:0000287
GB11648,GO:0006979
GB12841,GO:0016021
GB12841,GO:0008121
GB10971,GO:0005615
GB10971,GO:0008061
GB10971,GO:0006030
GB10235,GO:0008241
GB10235,GO:0016579
GB15395,GO:0016021
GB15395,GO:0006629
GB12712,GO:0000795
GB17616,GO:0005856
GB17616,GO:0004035
GB16413,GO:0016021
GB10853,GO:0004070
GB16006,GO:0006979
GB12508,GO:0005856
GB12508,GO:0000166
GB12508,GO:0005200
GB12508,GO:0002128
GB10009,GO:0005737
GB10009,GO:0005856
GB10009,GO:0030553
GB10009,GO:0003774
GB10009,GO:0005200
GB10009,GO:0007017
GB11963,GO:0016021
GB16285,GO:0003676
GB12248,GO:0016021
GB17249,GO:0005515
GB10289,GO:0016021
GB10954,GO:0000287
GB18206,GO:0005576
GB10946,GO:0016021
GB10946,GO:0005509
GB15401,GO:0000166
GB15401,GO:0003774
GB15401,GO:0003676
GB18207,GO:0016021
GB18207,GO:0005886
GB18207,GO:0005509
GB18207,GO:0004871
GB18207,GO:0006979
GB18207,GO:0007155
GB12803,GO:0005737
GB12803,GO:0005856
GB12803,GO:0019898
GB11177,GO:0003729
GB15784,GO:0016021
GB14672,GO:0000287
GB14672,GO:0003676
GB12078,GO:0016021
GB12078,GO:0005886
GB12078,GO:0005319
GB12078,GO:0004871
GB12078,GO:0030054
GB12078,GO:0045202
GB14870,GO:0048038
GB14870,GO:0016641
GB14870,GO:0042427
GB16964,GO:0005856
GB16964,GO:0003729
GB16964,GO:0005200
GB16964,GO:0002128
GB19709,GO:0005623
GB19709,GO:0016020
GB13557,GO:0005737
GB13557,GO:0016021
GB13557,GO:0005215
GB17822,GO:0005856
GB17822,GO:0000166
GB17822,GO:0003777
GB17822,GO:0051013
GB13765,GO:0005515
GB12440,GO:0030151
GB12935,GO:0005622
GB12935,GO:0015031
GB12026,GO:0016021
GB12026,GO:0004871
GB12026,GO:0006979
GB18075,GO:0016787
GB18075,GO:0030151
GB15628,GO:0016021
GB15628,GO:0005622
GB15628,GO:0006913
GB18882,GO:0005794
GB18882,GO:0005667
GB18882,GO:0003723
GB18882,GO:0003700
GB18882,GO:0006396
GB14424,GO:0005509
GB14424,GO:0007155
GB10299,GO:0016021
GB19213,GO:0016021
GB19213,GO:0005452
GB17637,GO:0005200
GB18324,GO:0016021
GB18324,GO:0030246
GB19717,GO:0005794
GB19717,GO:0043565
GB19717,GO:0019058
GB19717,GO:0006396
GB20019,GO:0008484
GB13249,GO:0005856
GB13249,GO:0000166
GB13249,GO:0000287
GB13249,GO:0003774
GB13249,GO:0006979
GB16628,GO:0005856
GB16628,GO:0005200
GB16628,GO:0002128
GB15464,GO:0003676
GB14345,GO:0030151
GB17869,GO:0005794
GB18060,GO:0070836
GB12005,GO:0016021
GB12005,GO:0007155
GB12005,GO:0038026
GB12296,GO:0016021
GB14693,GO:0005515
GB15537,GO:0016021
GB13924,GO:0016021
GB13924,GO:0015031
GB15863,GO:0005622
GB15863,GO:0030553
GB15863,GO:0015031
GB15863,GO:0048015
GB19933,GO:0003723
GB19933,GO:0006270
GB14658,GO:0016021
GB18476,GO:0005737
GB18476,GO:0000166
GB17537,GO:0000166
GB17537,GO:0003774
GB18323,GO:0005576
GB18323,GO:0019058
GB17898,GO:0005509
GB17898,GO:0070836
GB16665,GO:0005515
GB13744,GO:0000287
GB17160,GO:0030151
GB13022,GO:0016021
GB13022,GO:0004871
GB16711,GO:0005576
GB16711,GO:0008061
GB16711,GO:0006030
GB18950,GO:0016021
GB10570,GO:0030553
GB10570,GO:0003774
GB10570,GO:0000287
GB14919,GO:0043565
GB14919,GO:0003700
GB14919,GO:0006396
GB16669,GO:0005576
GB16669,GO:0008484
GB14771,GO:0016021
GB14771,GO:0008241
GB18482,GO:0004070
GB16637,GO:0030131
GB16637,GO:0005319
GB16637,GO:0015031
GB16637,GO:0016192
GB17718,GO:0016021
GB17718,GO:0005319
GB20015,GO:0042302
GB20103,GO:0000166
GB20103,GO:0004020
GB14765,GO:0018095
GB13018,GO:0000166
GB13018,GO:0004020
GB19578,GO:0000166
GB19578,GO:0004020
GB19596,GO:0048786
GB13656,GO:0004613
GB13656,GO:0048038
GB13656,GO:0009448
GB18370,GO:0005856
GB12857,GO:0004104
GB12857,GO:0046856
GB12557,GO:0003774
GB12557,GO:0005856
GB19875,GO:0030151
GB13766,GO:0031305
GB18201,GO:0005515
GB12344,GO:0000795
GB12344,GO:0005794
GB12344,GO:0003723
GB16820,GO:0004035
GB19460,GO:0004613
GB19460,GO:0009448
GB12542,GO:0005516
GB18758,GO:0005856
GB18758,GO:0070836
GB16936,GO:0005856
GB16936,GO:0000166
GB16936,GO:0003777
GB16936,GO:0051013
GB14057,GO:0003723
GB18776,GO:0003723
GB14750,GO:0003824
GB18674,GO:0005794
GB18674,GO:0030151
GB19981,GO:0016874
GB14060,GO:0000166
GB14060,GO:0004020
GB15035,GO:0016021
GB15035,GO:0004871
GB18936,GO:0005622
GB18936,GO:0030151
GB10205,GO:0016020
GB10205,GO:0008241
GB10205,GO:0007155
GB17321,GO:0005515
GB11180,GO:0005622
GB11180,GO:0030151
GB16477,GO:0016021
GB19558,GO:0003723
GB10083,GO:0016021
GB12393,GO:0048038
GB12393,GO:0046562
GB12123,GO:0005737
GB12123,GO:0000166
GB14017,GO:0016021
GB14017,GO:0000166
GB14017,GO:0003774
GB18175,GO:0008601
GB18175,GO:1901031
GB11016,GO:0006979
GB18360,GO:0000287
GB18360,GO:0006541
GB17014,GO:0000166
GB14735,GO:0016021
GB11318,GO:0016021
GB11318,GO:0005549
GB11318,GO:0004871
GB13655,GO:0023052
GB19108,GO:0005622
GB19108,GO:0008601
GB19108,GO:0004020
GB19108,GO:0005089
GB19108,GO:0006979
GB19108,GO:1901031
GB10827,GO:0005856
GB10827,GO:0000166
GB10827,GO:0003777
GB10827,GO:0051013
GB13869,GO:0005622
GB13869,GO:0016020
GB13869,GO:0030553
GB13869,GO:0003774
GB13869,GO:0015031
GB13869,GO:0006913
GB13869,GO:0048015
GB16671,GO:0005622
GB10316,GO:0016021
GB13375,GO:0030151
GB16042,GO:0043565
GB18912,GO:0016021
GB18912,GO:0008241
GB13035,GO:0016021
GB13035,GO:0016192
GB12526,GO:0005509
GB11371,GO:0016021
GB11371,GO:0003755
GB11371,GO:0006508
GB18762,GO:0016021
GB18762,GO:0004871
GB17412,GO:0016021
GB17412,GO:0008241
GB16786,GO:0005737
GB16786,GO:0016021
GB16786,GO:0005794
GB16786,GO:0005667
GB16786,GO:0003700
GB16786,GO:0006396
GB12672,GO:0005794
GB12672,GO:0043565
GB12672,GO:0003700
GB12425,GO:0016491
GB16904,GO:0000166
GB16653,GO:0005576
GB16653,GO:0038026
GB12414,GO:0005515
GB17692,GO:0016021
GB17692,GO:0005215
GB17692,GO:0006812
GB13576,GO:0008241
GB15665,GO:0016021
GB15665,GO:0008455
GB10018,GO:0005509
GB19610,GO:0016021
GB11819,GO:0000166
GB11819,GO:0004020
GB16692,GO:0042302
GB18977,GO:0016021
GB18931,GO:0016787
GB18931,GO:0000287
GB16401,GO:0005622
GB16401,GO:0000166
GB16401,GO:0004871
GB17625,GO:0016021
GB15784,GO:0016021
GB16509,GO:0000287
GB16509,GO:0003676
GB15088,GO:0016021
GB13402,GO:0000287
GB13402,GO:0003676
GB15100,GO:0016021
GB15100,GO:0005452
GB14397,GO:0005856
GB14397,GO:0005200
GB14397,GO:0002128
GB18644,GO:0016021
GB18644,GO:0005452
GB15313,GO:0005794
GB15313,GO:0000287
GB15313,GO:0015031
GB19477,GO:0005794
GB19477,GO:0003676
GB19477,GO:0030151
GB16530,GO:0016021
GB16530,GO:0005856
GB16530,GO:0008241
GB18384,GO:0005515
GB16813,GO:0005515
GB14649,GO:0003723
GB12270,GO:0005737
GB12270,GO:0000166
GB19869,GO:0016021
GB19869,GO:0005452
GB14577,GO:0000166
GB14577,GO:0003774
GB14577,GO:0003723
GB10584,GO:0005975
GB18659,GO:0005622
GB18659,GO:0030553
GB18659,GO:0048015
GB13354,GO:0016021
GB15142,GO:0016021
GB10699,GO:0005737
GB10699,GO:0000166
GB10699,GO:0006508
GB18971,GO:0004035
GB19955,GO:0005622
GB19955,GO:0008241
GB19955,GO:0006511
GB17271,GO:0005515
GB13344,GO:0005856
GB13344,GO:0000166
GB13344,GO:0070836
GB16618,GO:0005515
GB11610,GO:0016021
GB11610,GO:0005215
GB11610,GO:0006812
GB12150,GO:0070836
GB12150,GO:0006897
GB14027,GO:0005794
GB14027,GO:0043565
GB14027,GO:0006396
GB17901,GO:0005794
GB17901,GO:0033699
GB17901,GO:0003676
GB19229,GO:0003824
GB17845,GO:0005509
GB16735,GO:0016021
GB16735,GO:0048038
GB16735,GO:0046562
GB16733,GO:0016021
GB13714,GO:0005856
GB13714,GO:0000166
GB13714,GO:0003777
GB13714,GO:0051013
GB14969,GO:0016021
GB14969,GO:0016192
GB10400,GO:0008241
GB10400,GO:0016579
GB10400,GO:0006511
GB12747,GO:0003729
GB14833,GO:0005515
GB15454,GO:0005515
GB10280,GO:0005515
GB19745,GO:0005615
GB19745,GO:0016021
GB19745,GO:0000287
GB19745,GO:0006812
GB19745,GO:0006885
GB19480,GO:0005516
GB10519,GO:0016021
GB10519,GO:0005319
GB11150,GO:0031305
GB11150,GO:0022900
GB10316,GO:0016021
GB17523,GO:0000166
GB16549,GO:0005794
GB16549,GO:0003723
GB14542,GO:0016021
GB14542,GO:0005215
GB18544,GO:0000166
GB12863,GO:0016021
GB10337,GO:0005576
GB10337,GO:0008289
GB10337,GO:0015031
GB10337,GO:0042157
GB10337,GO:0006979
GB16563,GO:0000166
GB16563,GO:0006508
GB15549,GO:0016021
GB15549,GO:0005886
GB15549,GO:0007155
GB15549,GO:0050896
GB15549,GO:0007605
GB17436,GO:0000166
GB17436,GO:0004020
GB12469,GO:0016021
GB19886,GO:0016021
GB19889,GO:0016021
GB14574,GO:0008233
GB14574,GO:0007154
GB14574,GO:0016539
GB14574,GO:0019058
GB10459,GO:0030054
GB10459,GO:0016021
GB10459,GO:0048786
GB10459,GO:0005319
GB14044,GO:0008241
GB18577,GO:0003824
GB15791,GO:0005794
GB15791,GO:0003700
GB14799,GO:0005516
GB19569,GO:0030131
GB19569,GO:0015031
GB19569,GO:0016192
GB10128,GO:0016021
GB10128,GO:0005452
GB10363,GO:0016021
GB15379,GO:0016021
GB13690,GO:0004035
GB13690,GO:0000287
GB13690,GO:0006979
GB17399,GO:0004057
GB17192,GO:0005856
GB17192,GO:0030151
GB19712,GO:0016021
GB19712,GO:0006812
GB15675,GO:0005515
GB15509,GO:0005089
GB15509,GO:1901031
GB14862,GO:0030151
GB14734,GO:0005515
GB15710,GO:0016021
GB15710,GO:0005319
GB12447,GO:0070836
GB15496,GO:0005622
GB15496,GO:0030553
GB15496,GO:0015031
GB15496,GO:0048015
GB11564,GO:0003723
GB11564,GO:0006139
GB11564,GO:0006368
GB16827,GO:0004613
GB16827,GO:0048038
GB16827,GO:0009448
GB18867,GO:0016874
GB18867,GO:0004842
GB18867,GO:0030151
GB16527,GO:0030553
GB16527,GO:0003774
GB13112,GO:0016021
GB13112,GO:0005509
GB18043,GO:0016021
GB18043,GO:0004871
GB18730,GO:0034707
GB18730,GO:0005509
GB18730,GO:0005452
GB11915,GO:0016021
GB11915,GO:0006812
GB18446,GO:0003723
GB18446,GO:0006396
GB18315,GO:0016021
GB18315,GO:0006812
GB13935,GO:0000166
GB13935,GO:0004692
GB13935,GO:0006979
GB19750,GO:0005794
GB19750,GO:0016021
GB17282,GO:0005794
GB17282,GO:0005509
GB17282,GO:0006508
GB17042,GO:0008177
GB17042,GO:0048038
GB12523,GO:0005794
GB14206,GO:0016021
GB17488,GO:0005200
GB17488,GO:0002128
GB13550,GO:0008641
GB11432,GO:0005615
GB11432,GO:0005509
GB11432,GO:0006979
GB15824,GO:0003676
GB10494,GO:0016021
GB11113,GO:0016021
GB10170,GO:0016021
GB10170,GO:0005856
GB10170,GO:0006744
GB10596,GO:0016021
GB13322,GO:0016021
GB13322,GO:0030151
GB12033,GO:0005515
GB14098,GO:0003676
GB14098,GO:0000166
GB12364,GO:0003824
GB12533,GO:0043565
GB12533,GO:0003700
GB11341,GO:0005794
GB11341,GO:0043565
GB11341,GO:0006396
GB19782,GO:0016021
GB19782,GO:0006812
GB10690,GO:0016021
GB10690,GO:0006812
GB18354,GO:0000795
GB18354,GO:0002128
GB18245,GO:0005515
GB12129,GO:0005622
GB12129,GO:0000166
GB12129,GO:0000287
GB12129,GO:0004692
GB12129,GO:0006979
GB15345,GO:0005576
GB15345,GO:0008061
GB15345,GO:0004415
GB15345,GO:0005975
GB15345,GO:0006030
GB15373,GO:0005515
GB18355,GO:0003676
GB18355,GO:0000166
GB13929,GO:0005515
GB10262,GO:0005622
GB10262,GO:0015031
GB10262,GO:0016192
GB17406,GO:0000166
GB17406,GO:0004020
GB17184,GO:0016021
GB11971,GO:0051726
GB11971,GO:0016021
GB16437,GO:0030247
GB16437,GO:0004070
GB16437,GO:0032041
GB16437,GO:0006207
GB16437,GO:0009448
GB16297,GO:0048038
GB16297,GO:0046562
GB17001,GO:0005856
GB17001,GO:0000166
GB17001,GO:0003774
GB17001,GO:0003777
GB17001,GO:0051013
GB18124,GO:0016021
GB18124,GO:0006812
GB18849,GO:0016021
GB15485,GO:0000166
GB15485,GO:0003774
GB15485,GO:0003676
GB13667,GO:0016021
GB13667,GO:0030151
GB18639,GO:0000795
GB18639,GO:0003714
GB18506,GO:0005576
GB18506,GO:0008061
GB18506,GO:0006030
GB17483,GO:0005515
GB18029,GO:0000795
GB18029,GO:0003723
GB18029,GO:0004781
GB18029,GO:0030151
GB18029,GO:0006396
GB19504,GO:0016021
GB10225,GO:0016021
GB12295,GO:0030553
GB17503,GO:0005623
GB17503,GO:0015035
GB17503,GO:0006885
GB15658,GO:0005622
GB15658,GO:0005319
GB19934,GO:0031225
GB19934,GO:0008241
GB19934,GO:0000287
GB12901,GO:0000287
GB12901,GO:0016491
GB19976,GO:0016021
GB19976,GO:0005856
GB19976,GO:0006812
GB14482,GO:0000166
GB14482,GO:0003723
GB14482,GO:0006270
GB12582,GO:0005622
GB12565,GO:0003824
GB10245,GO:0004842
GB10245,GO:0030151
GB17286,GO:0005856
GB17286,GO:0005200
GB17286,GO:0002128
GB10393,GO:0002128
GB10393,GO:0003729
GB17745,GO:0016788
GB17745,GO:0046856
GB10999,GO:0000795
GB10999,GO:0097111
GB10999,GO:0006979
GB10999,GO:0008285
GB12104,GO:0016787
GB12104,GO:0046856
GB15948,GO:0022900
GB16845,GO:0005856
GB16845,GO:0000166
GB16845,GO:0003774
GB17831,GO:0016021
GB17831,GO:0020037
GB17831,GO:0030151
GB17831,GO:0004497
GB17831,GO:0016705
GB16220,GO:0008241
GB17328,GO:0005794
GB17328,GO:0005516
GB17328,GO:0043565
GB17328,GO:0007605
GB17328,GO:0045893
GB17328,GO:0006396
GB17972,GO:0005622
GB17972,GO:0000287
GB17972,GO:0006979
GB11849,GO:0016021
GB11849,GO:0008146
GB10379,GO:0016021
GB10379,GO:0004871
GB10379,GO:0019058
GB10379,GO:0038026
GB16246,GO:0005576
GB18599,GO:0048038
GB18599,GO:0046562
GB11282,GO:0005737
GB11282,GO:0005856
GB11282,GO:0019898
GB18889,GO:0016021
GB18889,GO:0005319
GB18259,GO:0005515
GB18520,GO:0016021
GB18520,GO:0097531
GB18520,GO:0006979
GB10643,GO:0016021
GB14084,GO:0016021
GB14084,GO:0006812
GB15263,GO:0048038
GB15263,GO:0046562
GB11133,GO:0005515
GB10311,GO:0000166
GB10311,GO:0004020
GB16690,GO:0005794
GB16690,GO:0030151
GB18063,GO:0005794
GB18063,GO:0043565
GB18063,GO:0003700
GB18063,GO:0019058
GB10763,GO:0003676
GB10763,GO:0030151
GB14758,GO:0000166
GB14758,GO:0006508
GB13461,GO:0000166
GB13461,GO:0004020
GB19015,GO:0005794
GB19015,GO:0003723
GB19015,GO:0030151
GB11506,GO:0004057
GB11506,GO:0006511
GB20156,GO:0005515
GB14873,GO:0005615
GB14873,GO:0004104
GB14873,GO:0007267
GB13810,GO:0000166
GB13810,GO:0003723
GB13810,GO:0006270
GB19928,GO:0005515
GB18767,GO:0008241
GB11262,GO:0016021
GB11262,GO:0016012
GB16789,GO:0097111
GB15260,GO:0016021
GB15260,GO:0008241
GB12181,GO:0030151
GB13470,GO:0005576
GB13470,GO:0008061
GB13470,GO:0006030
GB13554,GO:0016021
GB13554,GO:0000166
GB13554,GO:0003723
GB13554,GO:0030151
GB13353,GO:0005581
GB13353,GO:0005615
GB13353,GO:0005201
GB19357,GO:0000795
GB19357,GO:0006979
GB19357,GO:0006270
GB15677,GO:0005794
GB15677,GO:0030151
GB15677,GO:0030247
GB15677,GO:0050113
GB15677,GO:0004511
GB15347,GO:0008241
GB18978,GO:0005794
GB13512,GO:0016021
GB13201,GO:0016021
GB13201,GO:0005452
GB12243,GO:0030151
GB18700,GO:0005623
GB18700,GO:0009055
GB18700,GO:0015035
GB18700,GO:0006885
GB18479,GO:0005856
GB14783,GO:0030151
GB20110,GO:0016021
GB20110,GO:0005319
GB12966,GO:0000166
GB12966,GO:0004020
GB10269,GO:0005515
GB11362,GO:0031305
GB18394,GO:0000166
GB18394,GO:0030553
GB18394,GO:0004692
GB18660,GO:0016021
GB17447,GO:0005622
GB17447,GO:0016020
GB17447,GO:0030553
GB17447,GO:0015031
GB17447,GO:0048015
GB17947,GO:0016021
GB17947,GO:0005452
GB19494,GO:0005856
GB19494,GO:0005200
GB19494,GO:0002128
GB11703,GO:0005622
GB11703,GO:0005215
GB17138,GO:0005794
GB17138,GO:0000166
GB19443,GO:0016021
GB19443,GO:0005319
GB13341,GO:0005515
GB15805,GO:0006396
GB19179,GO:0016021
GB19179,GO:0008241
GB19179,GO:0030151
GB13646,GO:0005515
GB15719,GO:0000166
GB15719,GO:0004020
GB16381,GO:0042302
GB11826,GO:0016021
GB11826,GO:0008455
GB11954,GO:0016021
GB11954,GO:0005452
GB15329,GO:0016021
GB20112,GO:0005622
GB20112,GO:0016020
GB20112,GO:0030553
GB20112,GO:0015031
GB20112,GO:0048015
GB10113,GO:0005515
GB11503,GO:0005515
GB15461,GO:0016021
GB18491,GO:0000166
GB18491,GO:0004020
GB17450,GO:0005509
GB10356,GO:0005576
GB20069,GO:0003676
GB20069,GO:0000166
GB20069,GO:0003755
GB20069,GO:0006508
GB11169,GO:0016021
GB11169,GO:0004871
GB16451,GO:0008289
GB10367,GO:0016021
GB10367,GO:0008455
GB11520,GO:0000166
GB11520,GO:0004020
GB11520,GO:0008484
GB11520,GO:0002128
GB19100,GO:0020037
GB19100,GO:0051920
GB19100,GO:0006979
GB30133,GO:0016021
GB30133,GO:0005549
GB30133,GO:0004871
GB30133,GO:0005886
GB18818,GO:0016021
GB18818,GO:0008241
GB18818,GO:0030151
GB12457,GO:0070836
GB19309,GO:0006913
GB19309,GO:0005198
GB19309,GO:0003774
GB19309,GO:0005856
GB15915,GO:0016021
GB15915,GO:0005319
GB18254,GO:0016021
GB18254,GO:0005886
GB18254,GO:0005509
GB18254,GO:0007155
GB17889,GO:0005515
GB13133,GO:0008455
GB15117,GO:0016746
GB15445,GO:0000287
GB15445,GO:0003676
GB18020,GO:0016021
GB18020,GO:0006508
GB18187,GO:0006396
GB17961,GO:0005515
GB15550,GO:0000166
GB15550,GO:0004020
GB30448,GO:0016021
GB30448,GO:0005886
GB30448,GO:0005549
GB30448,GO:0004871
GB14007,GO:0005622
GB14007,GO:0005085
GB14007,GO:0004104
GB14007,GO:0004871
GB14007,GO:0046856
GB14007,GO:0048015
GB13071,GO:0004035
GB13071,GO:0000287
GB13041,GO:0030151
GB11358,GO:0000166
GB11358,GO:0004020
GB12895,GO:0016740
GB10056,GO:0005794
GB10056,GO:0070836
GB10073,GO:0030553
GB10073,GO:0003774
GB14290,GO:0000287
GB15760,GO:0005515
GB17343,GO:0005794
GB17343,GO:0016021
GB17343,GO:0008455
GB17343,GO:0006030
GB17343,GO:0000103
GB18514,GO:0008241
GB18514,GO:0030151
GB11220,GO:0016021
GB11220,GO:0003824
GB11220,GO:0043169
GB11220,GO:0005975
GB19211,GO:0005856
GB19211,GO:0000166
GB19211,GO:0003777
GB19211,GO:0051013
GB18826,GO:0030553
GB18826,GO:0003774
GB13339,GO:0030151
GB18191,GO:0005200
GB18191,GO:0002128
GB12972,GO:0043565
GB12972,GO:0003700
GB10398,GO:0016021
GB10398,GO:0007155
GB18195,GO:0042555
GB18195,GO:0005794
GB18195,GO:0000166
GB18195,GO:0003723
GB18195,GO:0003774
GB18195,GO:0006270
GB18913,GO:0016021
GB18913,GO:0004871
GB18913,GO:0006979
GB19954,GO:0016021
GB10691,GO:0003676
GB10296,GO:0030151
GB13236,GO:0005622
GB13236,GO:0005215
GB14696,GO:0003676
GB18458,GO:0003723
